2022-01-03,0.07260606234723871,0.8002121204679663,0.12709090813542856,0.10791515299316609,15832.799805
2022-01-04,0.046699999943375585,0.8399600023031235,0.11336000017821789,0.12076200090348721,15622.719727
2022-01-05,0.04544117696145002,0.839235296144205,0.1153529422248111,0.2100970550056766,15100.169922
2022-01-06,0.0707727274434133,0.841568182815205,0.0875909089280123,0.06692272873426025,15080.860352
2022-01-07,0.06091891903732274,0.8430810828466673,0.09600000073378151,0.0921486464102526,14935.900391
2022-01-10,0.04309803904855952,0.8544901960036334,0.1024117660434807,0.14986666627958709,14942.830078
2022-01-11,0.049366667245825134,0.854066667954127,0.09666666736205419,0.1778466660529375,15153.450195
2022-01-12,0.07936842170985121,0.8202631599024722,0.10052631560124849,0.038878946712142544,15188.389648
2022-01-13,0.04457894673472956,0.8547894766456202,0.10063157936460093,0.16024210421662582,14806.809570
2022-01-14,0.03753061235255124,0.8880204096132395,0.07453061267733574,0.13674081383006914,14893.750000
2022-01-18,0.030863636427304962,0.9017272699962963,0.0674090910364281,0.13004090907898816,14506.900391
2022-01-19,0.030277777877118852,0.9140555560588837,0.05566666730576091,0.14487222085396448,14340.259766
2022-01-20,0.05092105249825277,0.8320789446956233,0.11707894827582334,0.13804473522070207,14154.019531
2022-01-21,0.06514285806389082,0.8674047674451556,0.06745238256241594,0.025842857414058278,13768.919922
2022-01-24,0.07451020378847512,0.8481836744717189,0.07724489834235639,0.017263267037211632,13855.129883
2022-01-25,0.055120000541210176,0.8596400046348571,0.08523999959230423,0.04473200023174286,13539.290039
2022-01-26,0.10086206924812548,0.8094827584151564,0.08965517272209299,0.0646758642176102,13542.120117
2022-01-27,0.08206250029616058,0.8422500000645717,0.07564583343143265,0.010231252682084838,13352.780273
2022-01-28,0.0344999996945262,0.8844249963760376,0.08112500100396573,0.09760499969124795,13770.570313
2022-01-31,0.03791666651765505,0.7898333271344503,0.17225000200172266,0.291074991847078,14239.879883
2022-02-01,0.09781817990270528,0.8149090951139276,0.08727272701534358,0.11642727729949084,14346.000000
2022-02-02,0.04180952409903208,0.8480952382087708,0.1101428580780824,0.17225238130915732,14417.549805
2022-02-03,0.03428125032223761,0.8914062473922968,0.07428124989382923,0.10673750331625342,13878.820313
2022-02-04,0.025227273052388973,0.8690303017695745,0.10572727250330376,0.16844545242687067,14098.009766
2022-02-07,0.04613333394130071,0.8187333355347316,0.13520000129938126,0.16039333144823711,14015.669922
2022-02-08,0.0668260866533155,0.8351739126703014,0.09800000100032143,0.14630869678829028,14194.450195
2022-02-09,0.020347826344811398,0.8381739181020985,0.14152173957099085,0.38039565280727716,14490.370117
2022-02-10,0.04440000094473362,0.9103500008583069,0.04527499983087182,0.030375001300126315,14185.639648
2022-02-11,0.05318571435553687,0.8364142843655178,0.11040000026779516,0.13059285820594857,13791.150391
2022-02-14,0.0871999990195036,0.855850002169609,0.05690000019967556,-0.03503500334918499,13790.919922
2022-02-15,0.013249999843537807,0.858500000089407,0.12831250065937638,0.24135625176131725,14139.759766
2022-02-16,0.051279999911785126,0.8512999993562699,0.0974399996548891,0.10021999970078468,14124.089844
